rank,graph6,alpha,theta_scs,delta_scs,edges,pr_scs,status_scs
105,GCRbeo,3,3.23606798,0.23606798,12,1.4262414006485285e-15,optimal
106,GCRbew,3,3.23606798,0.23606798,13,3.747112758755897e-14,optimal
107,GCRbfG,3,3.23606798,0.23606798,12,3.219646771412954e-15,optimal
108,GCRbfK,3,3.23606798,0.23606798,13,3.885780586188048e-15,optimal
109,GCRbfO,3,3.23606798,0.23606798,12,9.57606572837591e-14,optimal
110,GCRbfW,3,3.23606798,0.23606798,13,4.738302160151613e-13,optimal
111,GCRbfg,3,3.23606798,0.23606798,13,1.2374028600837255e-13,optimal
112,GCRbfk,3,3.23606798,0.23606798,14,4.440892098500626e-16,optimal
113,GCRbfw,3,3.23606798,0.23606798,14,9.97190313885673e-14,optimal
114,GCRbf{,3,3.23606798,0.23606798,15,5.1330287194169166e-15,optimal
115,GCRctS,3,3.23606798,0.23606798,12,9.970988063161649e-14,optimal
116,GCRcug,3,3.23606798,0.23606798,12,1.1118038936048339e-13,optimal
117,GCXeco,3,3.23606798,0.23606798,11,1.0802602733895769e-13,optimal
118,GCXecw,3,3.23606798,0.23606798,12,1.2212453270876722e-15,optimal
119,GCXnBo,3,3.23606798,0.23606798,13,2.834480840889883e-13,optimal
120,GCZJas,3,3.23606798,0.23606798,13,9.717941421576733e-15,optimal
121,GCZJfG,3,3.23606798,0.23606798,13,5.699300445037779e-13,optimal
122,GCZJfO,3,3.23606798,0.23606798,13,4.92950356739341e-14,optimal
123,GCZLas,3,3.23606798,0.23606798,13,4.005218828883339e-16,optimal
124,GCZba[,3,3.23606798,0.23606798,13,2.3873246004098116e-14,optimal
125,GCZbaw,3,3.23606798,0.23606798,13,1.98465612931796e-13,optimal
126,GCZbbK,3,3.23606798,0.23606798,13,1.7560046737332903e-14,optimal
127,GCZbb[,3,3.23606798,0.23606798,14,7.009926732613029e-15,optimal
128,GCZbck,3,3.23606798,0.23606798,13,1.145024171011174e-13,optimal
129,GCZbc{,3,3.23606798,0.23606798,14,8.076940062351461e-15,optimal
130,GCZbe[,3,3.23606798,0.23606798,14,2.220446049250313e-15,optimal
131,GCZbeg,3,3.23606798,0.23606798,13,3.33510996597397e-13,optimal
132,GCZbek,3,3.23606798,0.23606798,14,2.220446049250313e-15,optimal
133,GCZbeo,3,3.23606798,0.23606798,13,1.1102230246251565e-16,optimal
134,GCZbew,3,3.23606798,0.23606798,14,4.612360628026987e-13,optimal
135,GCZbe{,3,3.23606798,0.23606798,15,1.2160459207330923e-12,optimal
136,GCZbfG,3,3.23606798,0.23606798,13,5.329070518200751e-15,optimal
137,GCZbfK,3,3.23606798,0.23606798,14,1.2648578050720391e-12,optimal
138,GCZbfO,3,3.23606798,0.23606798,13,3.0530992639982875e-13,optimal
139,GCZbfW,3,3.23606798,0.23606798,14,1.4740494795705393e-13,optimal
140,GCZbf[,3,3.23606798,0.23606798,15,4.440892098500626e-16,optimal
141,GCZbfg,3,3.23606798,0.23606798,14,2.037585327591655e-13,optimal
142,GCZbfk,3,3.23606798,0.23606798,15,4.440892098500626e-16,optimal
143,GCZbfo,3,3.23606798,0.23606798,14,4.440892098500626e-16,optimal
144,GCZbfw,3,3.23606798,0.23606798,15,2.680400836388241e-13,optimal
145,GCZbf{,3,3.23606798,0.23606798,16,1.5356311150536753e-13,optimal
146,GCdedc,3,3.23606798,0.23606798,12,1.2212453270876722e-15,optimal
147,GCpUvG,3,3.23606798,0.23606798,13,1.341149413747189e-13,optimal
148,GCpUvW,3,3.23606798,0.23606798,14,3.4487875841505913e-19,optimal
149,GCpUv[,3,3.23606798,0.23606798,15,4.707345624410664e-14,optimal
150,GCpUvg,3,3.23606798,0.23606798,14,5.03375119365046e-13,optimal
151,GCpUvk,3,3.23606798,0.23606798,15,5.551115123125783e-15,optimal
152,GCpUvo,3,3.23606798,0.23606798,14,1.4055238339442683e-12,optimal
153,GCpUvs,3,3.23606798,0.23606798,15,1.9873566618818658e-15,optimal
154,GCpUvw,3,3.23606798,0.23606798,15,3.863576125695545e-14,optimal
155,GCpUv{,3,3.23606798,0.23606798,16,9.547918011776346e-15,optimal
156,GCpU~w,3,3.23606798,0.23606798,16,7.294165271787278e-13,optimal
157,GCpVP{,3,3.23606798,0.23606798,14,1.3189522604236338e-13,optimal
158,GCpVS{,3,3.23606798,0.23606798,14,3.624355074573674e-14,optimal
159,GCpVTk,3,3.23606798,0.23606798,14,1.4077627952246985e-13,optimal
160,GCpVTs,3,3.23606798,0.23606798,14,2.220446049250313e-16,optimal
161,GCpVTw,3,3.23606798,0.23606798,14,3.8256492624184165e-14,optimal
162,GCpVT{,3,3.23606798,0.23606798,15,4.598299400926946e-14,optimal
163,GCpVUg,3,3.23606798,0.23606798,13,1.2523315717771766e-13,optimal
164,GCpVUk,3,3.23606798,0.23606798,14,1.865174681370263e-14,optimal
165,GCpVUs,3,3.23606798,0.23606798,14,1.6860399282937265e-14,optimal
166,GCpVU{,3,3.23606798,0.23606798,15,1.120048797817328e-12,optimal
167,GCpVVS,3,3.23606798,0.23606798,14,1.1080025785759062e-13,optimal
168,GCpVVg,3,3.23606798,0.23606798,14,6.037384570730127e-19,optimal
169,GCpVVk,3,3.23606798,0.23606798,15,7.210603607116891e-14,optimal
170,GCpVVo,3,3.23606798,0.23606798,14,5.2574729689303526e-14,optimal
171,GCpVVs,3,3.23606798,0.23606798,15,4.440892098500626e-16,optimal
172,GCpVVw,3,3.23606798,0.23606798,15,2.0616715941848226e-13,optimal
173,GCpVV{,3,3.23606798,0.23606798,16,3.447785136876467e-14,optimal
174,GCpVbo,3,3.23606798,0.23606798,13,3.1086244689504383e-15,optimal
175,GCpVbs,3,3.23606798,0.23606798,14,1.5210055437364645e-13,optimal
176,GCpVc{,3,3.23606798,0.23606798,14,5.88418203051333e-15,optimal
177,GCpVd[,3,3.23606798,0.23606798,14,2.220446049250313e-16,optimal
178,GCpVdw,3,3.23606798,0.23606798,14,3.368809637985893e-14,optimal
179,GCpVd{,3,3.23606798,0.23606798,15,2.8988907264877613e-13,optimal
180,GCpVe[,3,3.23606798,0.23606798,14,6.661338147750939e-15,optimal
181,GCpVew,3,3.23606798,0.23606798,14,5.6130641532031095e-14,optimal
182,GCpVe{,3,3.23606798,0.23606798,15,2.220446049250313e-16,optimal
183,GCpVfS,3,3.23606798,0.23606798,14,2.4424906541753444e-15,optimal
184,GCpVfW,3,3.23606798,0.23606798,14,8.23218553767649e-13,optimal
185,GCpVfc,3,3.23606798,0.23606798,14,9.57012247226885e-14,optimal
186,GCpVfo,3,3.23606798,0.23606798,14,9.992007221626409e-15,optimal
187,GCpVfs,3,3.23606798,0.23606798,15,5.192929764144811e-13,optimal
188,GCpVfw,3,3.23606798,0.23606798,15,4.066811025353509e-14,optimal
189,GCpVu{,3,3.23606798,0.23606798,16,3.948123340743964e-14,optimal
190,GCpVv[,3,3.23606798,0.23606798,16,4.896401139628551e-14,optimal
191,GCpVvg,3,3.23606798,0.23606798,15,8.060112838379695e-14,optimal
192,GCpVvk,3,3.23606798,0.23606798,16,4.6629367034256575e-15,optimal
193,GCpVvs,3,3.23606798,0.23606798,16,1.7763568394002505e-14,optimal
194,GCpVvw,3,3.23606798,0.23606798,16,3.3070072680300706e-13,optimal
195,GCpVv{,3,3.23606798,0.23606798,17,2.938196616539361e-14,optimal
196,GCpV~w,3,3.23606798,0.23606798,17,2.7755575615628914e-15,optimal
197,GCpbQw,3,3.23606798,0.23606798,12,1.7511164275666763e-14,optimal
198,GCpbRc,3,3.23606798,0.23606798,12,2.1094237467877974e-15,optimal
199,GCpb`w,3,3.23606798,0.23606798,12,6.424159341140936e-13,optimal
200,GCpbbK,3,3.23606798,0.23606798,12,1.863951482411708e-18,optimal
201,GCpbbg,3,3.23606798,0.23606798,12,1.1096675783824048e-13,optimal
202,GCpbbk,3,3.23606798,0.23606798,13,1.30498205695287e-12,optimal
203,GCpbbw,3,3.23606798,0.23606798,13,1.470329762629373e-14,optimal
204,GCpbb{,3,3.23606798,0.23606798,14,2.758786989513219e-13,optimal
205,GCpbdg,3,3.23606798,0.23606798,12,2.2000562855361868e-14,optimal
206,GCpbdo,3,3.23606798,0.23606798,12,7.980621956206879e-15,optimal
207,GCpbdw,3,3.23606798,0.23606798,13,2.5706697418412783e-14,optimal
208,GCpbeo,3,3.23606798,0.23606798,12,5.871417042154843e-14,optimal
209,GCpbfG,3,3.23606798,0.23606798,12,1.823884166107494e-13,optimal
210,GCpbfK,3,3.23606798,0.23606798,13,4.230900697209915e-14,optimal
211,GCpbfO,3,3.23606798,0.23606798,12,1.7332483165871774e-14,optimal
212,GCpbfS,3,3.23606798,0.23606798,13,6.414586620825838e-14,optimal
213,GCpbfc,3,3.23606798,0.23606798,13,9.636735853746359e-14,optimal
214,GCpbfk,3,3.23606798,0.23606798,14,8.657586022599373e-13,optimal
215,GCpbfo,3,3.23606798,0.23606798,13,1.1340997339435805e-13,optimal
216,GCpbfs,3,3.23606798,0.23606798,14,3.1086244689504383e-15,optimal
217,GCpbfw,3,3.23606798,0.23606798,14,3.16993390772793e-14,optimal
218,GCpbf{,3,3.23606798,0.23606798,15,8.43769498715119e-15,optimal
219,GCpdRW,3,3.23606798,0.23606798,12,7.465929492716352e-15,optimal
220,GCpdR[,3,3.23606798,0.23606798,13,1.984799048030512e-13,optimal
221,GCpdRg,3,3.23606798,0.23606798,12,6.065100737580006e-14,optimal
222,GCpdRs,3,3.23606798,0.23606798,13,7.511097307483665e-13,optimal
223,GCpdR{,3,3.23606798,0.23606798,14,3.246827898597422e-13,optimal
224,GCpdS{,3,3.23606798,0.23606798,13,1.1102230246251565e-16,optimal
225,GCpdTw,3,3.23606798,0.23606798,13,1.9754035772840323e-13,optimal
226,GCpdU[,3,3.23606798,0.23606798,13,4.440892098500626e-16,optimal
227,GCpdUg,3,3.23606798,0.23606798,12,1.7763568394002505e-15,optimal
228,GCpdUs,3,3.23606798,0.23606798,13,4.440892098500626e-16,optimal
229,GCpdUw,3,3.23606798,0.23606798,13,2.41640366693896e-13,optimal
230,GCpdU{,3,3.23606798,0.23606798,14,1.0682959179433925e-12,optimal
231,GCpdVG,3,3.23606798,0.23606798,12,2.118163228699575e-15,optimal
232,GCpdVW,3,3.23606798,0.23606798,13,2.0973558892415172e-13,optimal
233,GCpdV[,3,3.23606798,0.23606798,14,3.3306690738754696e-16,optimal
234,GCpdVg,3,3.23606798,0.23606798,13,3.0693707207839234e-14,optimal
235,GCpdVo,3,3.23606798,0.23606798,13,4.440892098500626e-16,optimal
236,GCpdVs,3,3.23606798,0.23606798,14,3.441691376337985e-14,optimal
237,GCpdVw,3,3.23606798,0.23606798,14,7.977917897576727e-13,optimal
238,GCpdV{,3,3.23606798,0.23606798,15,1.5258796878673696e-14,optimal
239,GCpdcw,3,3.23606798,0.23606798,12,1.2085551697722918e-13,optimal
240,GCpddS,3,3.23606798,0.23606798,12,2.611276926646965e-13,optimal
241,GCpddo,3,3.23606798,0.23606798,12,1.1185498222039582e-13,optimal
242,GCqjfC,3,3.23606798,0.23606798,13,6.705747068735946e-14,optimal
243,GCrRSs,3,3.23606798,0.23606798,13,7.229830134479897e-16,optimal
244,GCrbTS,3,3.23606798,0.23606798,13,1.4912144068117695e-12,optimal
245,GCrbUW,3,3.23606798,0.23606798,13,7.460698725481052e-14,optimal
246,GCrbbo,3,3.23606798,0.23606798,13,3.9968028886505635e-15,optimal
247,GCrbeg,3,3.23606798,0.23606798,13,3.097964661829904e-18,optimal
248,GCxvBS,3,3.23606798,0.23606798,14,3.9968028886505635e-15,optimal
249,GCxvBo,3,3.23606798,0.23606798,14,1.1078618251514791e-14,optimal
250,GQhVTw,2,2.23606798,0.23606798,15,5.995204332975845e-15,optimal
251,GQhVvW,2,2.23606798,0.23606798,16,4.6629367034256575e-14,optimal
252,GQjRrs,2,2.23606798,0.23606798,16,3.597122599785507e-13,optimal
253,GQjRug,2,2.23606798,0.23606798,15,2.8336019988284594e-18,optimal
254,GQjRuk,2,2.23606798,0.23606798,16,4.4741097451491335e-14,optimal
255,GQjRvS,2,2.23606798,0.23606798,16,3.743294452346718e-15,optimal
256,GQjRvk,2,2.23606798,0.23606798,17,3.3369077882469964e-13,optimal
257,GQjRvw,2,2.23606798,0.23606798,17,2.220446049250313e-16,optimal
258,GQjlt[,2,2.23606798,0.23606798,17,2.287808655874893e-13,optimal
259,GQjlvW,2,2.23606798,0.23606798,17,2.220446049250313e-16,optimal
260,GQjlv[,2,2.23606798,0.23606798,18,1.8253466909957024e-13,optimal
261,GQjlvg,2,2.23606798,0.23606798,17,2.5796352191125333e-13,optimal
262,GQjlvk,2,2.23606798,0.23606798,18,2.220446049250313e-16,optimal
263,GQjlvw,2,2.23606798,0.23606798,18,1.0064183829307565e-15,optimal
264,GQjlv{,2,2.23606798,0.23606798,19,4.6591199445503594e-15,optimal
265,GQjnew,2,2.23606798,0.23606798,17,1.5543122344752192e-15,optimal
266,GQjurk,2,2.23606798,0.23606798,17,7.022812164140707e-15,optimal
267,GQjurw,2,2.23606798,0.23606798,17,3.3412957137527887e-13,optimal
268,GQjur{,2,2.23606798,0.23606798,18,1.5520917884259688e-13,optimal
269,GQjut[,2,2.23606798,0.23606798,17,7.327471962526033e-14,optimal
270,GQjuuk,2,2.23606798,0.23606798,17,9.642786021399452e-16,optimal
271,GQjuv[,2,2.23606798,0.23606798,18,8.881784197001252e-16,optimal
272,GQjuvk,2,2.23606798,0.23606798,18,1.0985991130798393e-13,optimal
273,GQjuvw,2,2.23606798,0.23606798,18,5.770013109981198e-13,optimal
274,GQjuv{,2,2.23606798,0.23606798,19,2.4194289076299586e-13,optimal
275,GQyuuk,2,2.23606798,0.23606798,17,1.646542080612361e-18,optimal
276,GQyuvg,2,2.23606798,0.23606798,17,2.795765831198227e-15,optimal
277,GQyuvk,2,2.23606798,0.23606798,18,7.364145688692376e-14,optimal
278,GQyuvs,2,2.23606798,0.23606798,18,6.661338147750939e-16,optimal
279,GQyuv{,2,2.23606798,0.23606798,19,8.881784197001252e-16,optimal
280,GQyuz{,2,2.23606798,0.23606798,19,9.740632390043117e-14,optimal
281,GQyu}{,2,2.23606798,0.23606798,19,3.2154010891861534e-13,optimal
282,GQyu~[,2,2.23606798,0.23606798,19,2.2003402448324999e-13,optimal
283,GQyu~s,2,2.23606798,0.23606798,19,1.4883994496071352e-14,optimal
284,GQyu~w,2,2.23606798,0.23606798,19,3.0354553562491893e-13,optimal
285,GQyu~{,2,2.23606798,0.23606798,20,4.7699874519061196e-15,optimal
286,GQyvTw,2,2.23606798,0.23606798,17,8.881784197001252e-16,optimal
287,GQyvV[,2,2.23606798,0.23606798,18,1.0270673200807323e-12,optimal
288,GQyvVw,2,2.23606798,0.23606798,18,3.398000579340676e-13,optimal
289,GQyvV{,2,2.23606798,0.23606798,19,1.0552039113837212e-12,optimal
290,GQyv\{,2,2.23606798,0.23606798,19,2.6645352591003757e-15,optimal
291,GQyv^[,2,2.23606798,0.23606798,19,1.6319071907817413e-14,optimal
292,GQyv^w,2,2.23606798,0.23606798,19,3.606414200959962e-13,optimal
293,GQyv^{,2,2.23606798,0.23606798,20,1.6220699164856597e-14,optimal
294,GQyvt{,2,2.23606798,0.23606798,19,1.5543122344752192e-15,optimal
295,GQyvv[,2,2.23606798,0.23606798,19,1.780599005340294e-13,optimal
296,GQyvvs,2,2.23606798,0.23606798,19,2.80589744013742e-14,optimal
297,GQyvvw,2,2.23606798,0.23606798,19,9.913328377903354e-14,optimal
298,GQyvv{,2,2.23606798,0.23606798,20,3.7361141797089994e-14,optimal
299,GQyv~w,2,2.23606798,0.23606798,20,7.316369732279782e-14,optimal
300,GQyv~{,2,2.23606798,0.23606798,21,5.178705870072782e-15,optimal
301,GQy~ew,2,2.23606798,0.23606798,18,2.2093438190040615e-13,optimal
302,GQy~fS,2,2.23606798,0.23606798,18,1.5640546330077748e-14,optimal
303,GQzTvW,2,2.23606798,0.23606798,17,8.474578957738604e-15,optimal
304,GQz^ds,2,2.23606798,0.23606798,18,6.410377744375179e-13,optimal
305,GQz^d{,2,2.23606798,0.23606798,19,1.5187850976872141e-13,optimal
306,GQz^fS,2,2.23606798,0.23606798,18,1.190210967461389e-12,optimal
307,GQz^f[,2,2.23606798,0.23606798,19,3.8180569816859133e-13,optimal
308,GQz^fc,2,2.23606798,0.23606798,18,1.7053025658242404e-13,optimal
309,GQz^fs,2,2.23606798,0.23606798,19,2.479196568090598e-13,optimal
310,GQz^f{,2,2.23606798,0.23606798,20,6.28821604606684e-13,optimal
311,GQzvTw,2,2.23606798,0.23606798,18,3.557052714463879e-14,optimal
312,GUZuuk,2,2.23606798,0.23606798,18,3.617655274351904e-15,optimal
313,GUZuvW,2,2.23606798,0.23606798,18,7.721163496999559e-13,optimal
314,GUZuv[,2,2.23606798,0.23606798,19,2.2458555266907287e-13,optimal
315,GUZuvk,2,2.23606798,0.23606798,19,4.5550888750310627e-14,optimal
316,GUZuvw,2,2.23606798,0.23606798,19,5.6087296668995644e-15,optimal
317,GUZuv{,2,2.23606798,0.23606798,20,1.8207657603852567e-14,optimal
318,GUZu~[,2,2.23606798,0.23606798,20,1.4654943925052066e-14,optimal
319,GUZu~w,2,2.23606798,0.23606798,20,2.5477419419951404e-15,optimal
320,GUZv\{,2,2.23606798,0.23606798,20,1.1535217225855376e-13,optimal
321,GUZv^w,2,2.23606798,0.23606798,20,1.1435297153639112e-14,optimal
322,GUZv^{,2,2.23606798,0.23606798,21,2.997707363924542e-15,optimal
323,GUZvm{,2,2.23606798,0.23606798,20,1.32646302854103e-13,optimal
324,GUZvn[,2,2.23606798,0.23606798,20,1.1102230246251565e-15,optimal
325,GUZvnk,2,2.23606798,0.23606798,20,3.907985046680551e-14,optimal
326,GUZvnw,2,2.23606798,0.23606798,20,4.687661013706043e-13,optimal
327,GUZvn{,2,2.23606798,0.23606798,21,1.0080825063596421e-13,optimal
328,GUZvvW,2,2.23606798,0.23606798,19,1.354472090042691e-14,optimal
329,GUZvvg,2,2.23606798,0.23606798,19,1.0769163338864018e-13,optimal
330,GUZvvs,2,2.23606798,0.23606798,20,1.3877787807814457e-14,optimal
331,GUZvvw,2,2.23606798,0.23606798,20,1.9955900449894323e-13,optimal
332,GUZvv{,2,2.23606798,0.23606798,21,2.490230446610249e-13,optimal
333,GUZv~{,2,2.23606798,0.23606798,22,6.675815182813229e-14,optimal
334,GUZ~vk,2,2.23606798,0.23606798,21,6.061824866958915e-14,optimal
335,GUZ~vw,2,2.23606798,0.23606798,21,5.31574784190525e-13,optimal
336,GUZ~v{,2,2.23606798,0.23606798,22,1.3655743202889425e-14,optimal
337,GUZ~~{,2,2.23606798,0.23606798,23,3.4638958368304884e-14,optimal
338,GUzrvW,2,2.23606798,0.23606798,19,6.661338147750939e-16,optimal
339,G?bAVo,4,4.23606797,0.23606797,10,1.2220113004553935e-15,optimal
340,GCOedo,3,3.23606797,0.23606797,10,9.393525745301007e-14,optimal
341,GCQ`fg,3,3.23606797,0.23606797,11,1.7541523789077473e-14,optimal
342,GCQ`fk,3,3.23606797,0.23606797,12,2.9975258478043275e-14,optimal
343,GCQ`f{,3,3.23606797,0.23606797,13,1.1102230246251565e-16,optimal
344,GCQbRc,3,3.23606797,0.23606797,11,2.220446049250313e-16,optimal
345,GCQb`s,3,3.23606797,0.23606797,11,5.967725596753101e-16,optimal
346,GCQbdg,3,3.23606797,0.23606797,11,9.547918011776346e-15,optimal
347,GCQbdk,3,3.23606797,0.23606797,12,1.3089050885083386e-13,optimal
348,GCQbfW,3,3.23606797,0.23606797,12,1.1102230246251565e-16,optimal
349,GCQbfk,3,3.23606797,0.23606797,13,2.648052655553386e-13,optimal
350,GCQbfo,3,3.23606797,0.23606797,12,2.0306267658788751e-13,optimal
351,GCQbfw,3,3.23606797,0.23606797,13,6.217248937900877e-15,optimal
352,GCQeQw,3,3.23606797,0.23606797,11,4.683562755872895e-13,optimal
353,GCRSr[,3,3.23606797,0.23606797,13,8.057723592494182e-16,optimal
354,GCRStk,3,3.23606797,0.23606797,13,3.55508751957282e-13,optimal
355,GCRStw,3,3.23606797,0.23606797,13,4.246756984366658e-15,optimal
356,GCRSvW,3,3.23606797,0.23606797,13,2.1438977402506018e-14,optimal
357,GCRSv[,3,3.23606797,0.23606797,14,2.0095036745715333e-13,optimal
358,GCRSv{,3,3.23606797,0.23606797,15,3.580763631539442e-13,optimal
359,GCRVDW,3,3.23606797,0.23606797,12,1.2869613362154346e-14,optimal
360,GCR`uo,3,3.23606797,0.23606797,12,7.471800955727304e-14,optimal
361,GCRb`[,3,3.23606797,0.23606797,12,5.565891939941064e-13,optimal
362,GCRba[,3,3.23606797,0.23606797,12,5.06717443074461e-14,optimal
363,GCRbbw,3,3.23606797,0.23606797,13,1.8277334007354953e-14,optimal
364,GCRbck,3,3.23606797,0.23606797,12,2.276329696311331e-13,optimal
365,GCRbe{,3,3.23606797,0.23606797,14,1.6867810706216066e-15,optimal
366,GCRbf[,3,3.23606797,0.23606797,14,8.881784197001252e-16,optimal
367,GCRbfo,3,3.23606797,0.23606797,13,6.334436472114216e-14,optimal
368,GCRfeg,3,3.23606797,0.23606797,13,7.552530866539449e-19,optimal
369,GCY^F_,3,3.23606797,0.23606797,13,9.954534723805094e-13,optimal
370,GCZbbw,3,3.23606797,0.23606797,14,1.5632537535747703e-13,optimal
371,GCZbeK,3,3.23606797,0.23606797,13,7.965166116273269e-19,optimal
372,GCpU~{,3,3.23606797,0.23606797,17,5.10702591327572e-15,optimal
373,GCpVUw,3,3.23606797,0.23606797,14,6.661338147750939e-16,optimal
374,GCpVV_,3,3.23606797,0.23606797,13,3.1557773437048547e-14,optimal
375,GCpVds,3,3.23606797,0.23606797,14,4.6629367034256575e-15,optimal
376,GCpVes,3,3.23606797,0.23606797,14,6.818358913045059e-14,optimal
377,GCpVf[,3,3.23606797,0.23606797,15,6.458825539459548e-13,optimal
378,GCpVf{,3,3.23606797,0.23606797,16,2.4185122449610588e-14,optimal
379,GCpVuw,3,3.23606797,0.23606797,15,2.177390528136115e-15,optimal
380,GCpVvW,3,3.23606797,0.23606797,15,1.1102230246251565e-15,optimal
381,GCpVvo,3,3.23606797,0.23606797,15,1.1102230246251565e-15,optimal
382,GCpV~{,3,3.23606797,0.23606797,18,1.2656542480726785e-14,optimal
383,GCpbUW,3,3.23606797,0.23606797,12,3.419486915845482e-14,optimal
384,GCpbbs,3,3.23606797,0.23606797,13,3.774758283725532e-15,optimal
385,GCpbes,3,3.23606797,0.23606797,13,5.551115123125783e-16,optimal
386,GCpbew,3,3.23606797,0.23606797,13,2.642632986408627e-15,optimal
387,GCpbfW,3,3.23606797,0.23606797,13,9.544310961786872e-15,optimal
388,GCpbfg,3,3.23606797,0.23606797,13,1.1216010068439328e-14,optimal
389,GCpdQ{,3,3.23606797,0.23606797,13,3.328329394085381e-14,optimal
390,GCpdRw,3,3.23606797,0.23606797,13,2.6645352591003757e-15,optimal
391,GCpdVS,3,3.23606797,0.23606797,13,4.879058593784692e-13,optimal
392,GCpd`o,3,3.23606797,0.23606797,11,1.8359991905182565e-14,optimal
393,GCpdeg,3,3.23606797,0.23606797,12,2.480471325764613e-15,optimal
394,GQjRvg,2,2.23606797,0.23606797,16,5.003832074002379e-14,optimal
395,GQjRvs,2,2.23606797,0.23606797,17,1.3766765505351941e-14,optimal
396,GQjRv{,2,2.23606797,0.23606797,18,3.2426770438513793e-15,optimal
397,GQjuvg,2,2.23606797,0.23606797,17,7.523386118952526e-13,optimal
398,GQyuu{,2,2.23606797,0.23606797,18,3.96134968500864e-15,optimal
399,GQyuvw,2,2.23606797,0.23606797,18,1.0871366848450295e-13,optimal
400,GQyvVs,2,2.23606797,0.23606797,18,4.440892098500626e-16,optimal
401,GQyvvk,2,2.23606797,0.23606797,19,9.702177919578686e-14,optimal
402,GQz^d[,2,2.23606797,0.23606797,18,8.215650382226158e-14,optimal
403,GQz^fw,2,2.23606797,0.23606797,19,3.963496197911809e-13,optimal
404,GUZu~{,2,2.23606797,0.23606797,21,3.923528169025303e-13,optimal
405,GCrbdo,3,3.22511657,0.22511657,13,2.886579864025407e-15,optimal
406,GCQbvO,3,3.1965576,0.1965576,12,2.521556796421239e-15,optimal
407,GCR`rk,3,3.1965576,0.1965576,13,3.9968028886505635e-15,optimal
408,GCR`uk,3,3.1965576,0.1965576,13,7.808166336094017e-14,optimal
409,GCR`vG,3,3.1965576,0.1965576,12,3.4812735719388865e-14,optimal
410,GCR`vk,3,3.1965576,0.1965576,14,8.881784197001252e-16,optimal
411,GCR`vo,3,3.1965576,0.1965576,13,3.1530333899354446e-14,optimal
412,GCR`vw,3,3.1965576,0.1965576,14,5.246578367739409e-14,optimal
413,GCrbbw,3,3.1965576,0.1965576,14,5.033587978706681e-13,optimal
414,GCrbdc,3,3.1965576,0.1965576,13,6.316860538767055e-14,optimal
415,GCrbdg,3,3.1965576,0.1965576,13,1.0893904926268787e-15,optimal
416,GCrbeo,3,3.1965576,0.1965576,13,3.9968028886505635e-15,optimal
417,GCrbfG,3,3.1965576,0.1965576,13,7.283063041541027e-14,optimal
418,GCrbfK,3,3.1965576,0.1965576,14,8.004708007547379e-14,optimal
419,GCrbfO,3,3.1965576,0.1965576,13,1.0402331131979613e-14,optimal
420,GCrbfg,3,3.1965576,0.1965576,14,9.608457442922087e-13,optimal
421,GCrbfk,3,3.1965576,0.1965576,15,2.886579864025407e-15,optimal
422,GCrbfs,3,3.1965576,0.1965576,15,1.0547118733938987e-13,optimal
423,GCrbf{,3,3.1965576,0.1965576,16,9.832868983273915e-16,optimal
424,GCxvBW,3,3.1965576,0.1965576,14,7.776619242500633e-15,optimal
425,GCxvBg,3,3.1965576,0.1965576,14,2.1098779915651976e-13,optimal
426,GCxvBs,3,3.1965576,0.1965576,15,2.220446049250313e-15,optimal
427,GCxvEg,3,3.1965576,0.1965576,14,1.5543122344752192e-15,optimal
428,GCxvFS,3,3.1965576,0.1965576,15,8.881784197001252e-15,optimal
429,GCxvFW,3,3.1965576,0.1965576,15,8.181208218066198e-14,optimal
430,GCxvF{,3,3.1965576,0.1965576,17,2.2470044066450318e-15,optimal
431,GCOfcw,3,3.19655759,0.19655759,11,4.440892098500626e-15,optimal
432,GCQeRo,3,3.19655759,0.19655759,11,1.2099906254635775e-15,optimal
433,GCQfQw,3,3.19655759,0.19655759,12,5.3585316329040924e-15,optimal
434,GCR`sk,3,3.19655759,0.19655759,12,1.1857181902996672e-13,optimal
435,GCR`sw,3,3.19655759,0.19655759,12,1.5414242135734086e-13,optimal
436,GCR`tK,3,3.19655759,0.19655759,12,2.496985356342011e-13,optimal
437,GCR`tg,3,3.19655759,0.19655759,12,1.908488711363582e-15,optimal
438,GCR`tk,3,3.19655759,0.19655759,13,7.710025835118519e-19,optimal
439,GCR`tw,3,3.19655759,0.19655759,13,1.2433298836911877e-12,optimal
440,GCR`ug,3,3.19655759,0.19655759,12,4.18554080283684e-13,optimal
441,GCR`uw,3,3.19655759,0.19655759,13,4.440892098500626e-16,optimal
442,GCR`u{,3,3.19655759,0.19655759,14,3.552713678800501e-15,optimal
443,GCR`vK,3,3.19655759,0.19655759,13,1.1457501614131615e-13,optimal
444,GCR`vg,3,3.19655759,0.19655759,13,9.113217299115568e-15,optimal
445,GCR`v{,3,3.19655759,0.19655759,15,1.14315994724917e-12,optimal
446,GCXfcw,3,3.19655759,0.19655759,13,4.440892098500626e-16,optimal
447,GCrJfO,3,3.19655759,0.19655759,13,1.0858190097662872e-13,optimal
448,GCrbcw,3,3.19655759,0.19655759,13,4.96187393814985e-15,optimal
449,GCrbdW,3,3.19655759,0.19655759,13,1.7533361676930872e-13,optimal
450,GCrbds,3,3.19655759,0.19655759,14,2.2497681093640317e-14,optimal
